,Unnamed: 0,ticker,ep,roa,sector,price,currency,roa_place,ep_place,total_place
888,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,7,669,676
1025,1643,ZUMZ,11.066773740653662,20.028215203898736,Consumer Cyclical,45.89,USD,554,123,677
892,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,8,669,677
884,1431,CCMP,3.3219979724851725,3739.3081761006288,Technology,188.54,USD,8,669,677
889,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,7,674,681
881,1431,CCMP,3.3219979724851725,3739.3081761006288,Technology,188.54,USD,7,674,681
890,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,7,675,682
893,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,8,674,682
882,1431,CCMP,3.3219979724851725,3739.3081761006288,Technology,188.54,USD,7,675,682
885,1431,CCMP,3.3219979724851725,3739.3081761006288,Technology,188.54,USD,8,674,682
107,159,FCN,5.5170143775215,37.13244785499995,Industrials,143.73,USD,313,370,683
886,1431,CCMP,3.3219979724851725,3739.3081761006288,Technology,188.54,USD,8,675,683
894,1679,CCMP,3.327574252379084,3739.3081761006288,Technology,188.16,USD,8,675,683
1028,1646,IBP,4.668521948122641,58.516815266697954,Industrials,109.86,USD,208,477,685
772,1257,KR,3.719884847531997,127.5229357798165,Consumer Defensive,44.81,USD,93,594,687
994,1589,ABCL,11.605187415921586,18.923744779923634,Healthcare,9.8,USD,579,109,688
487,809,TXN,5.220000518849791,43.86132315521628,Technology,165.72,USD,277,412,689
360,618,APH,4.141568398028806,81.19355079495409,Technology,75.96,USD,142,548,690
141,229,NVR,8.901006316625972,22.155173632975416,Consumer Cyclical,5078.0,USD,517,173,690
660,1088,EL,4.093450928162651,88.98666666666666,Consumer Defensive,305.96,USD,135,555,690
1078,1724,TMO,4.492187266661969,63.92994953992282,Healthcare,550.35,USD,188,505,693
913,1463,HLNE,4.918318715034581,49.19398033761252,Financial Services,80.82,USD,252,441,693
870,1412,QGEN,4.503867191677377,62.51666826627568,Healthcare,49.19,USD,192,504,696
15,27,WMS,3.313319852064984,688.5937372584197,Industrials,121.28,USD,19,678,697
1053,1687,ABT,3.738376215727885,110.14698909435752,Healthcare,123.68,USD,105,592,697
243,404,WOR,9.16124961094296,21.494310147046725,Industrials,57.12,USD,529,168,697
122,190,AAPL,3.571405943497129,150.38857063979572,Technology,170.52,USD,76,621,697
528,876,TER,5.936626674481451,30.21074181403501,Technology,117.43,USD,382,316,698
413,706,CMC,12.350318657471718,18.09465649847935,Basic Materials,36.8716,USD,603,97,700
143,232,ECPG,12.563879409479162,17.9239327671078,Financial Services,70.0,USD,606,95,701
509,842,KLAC,4.395012230103328,64.87475018786246,Technology,378.93,USD,184,521,705
477,794,L,3.4579417616940007,192.3850574712644,Financial Services,61.73,USD,61,644,705
116,176,NDSN,4.105689813717088,75.33831069265982,Industrials,231.98,USD,154,552,706
793,1290,RDY,42.9338686604961,14.505304086894045,Healthcare,56.86,USD,701,6,707
505,838,DLTR,4.482463462616373,60.51998519615099,Consumer Defensive,134.84,USD,200,507,707
673,1105,WMB,3.507616205070525,147.44929317762754,Energy,30.075,USD,80,629,709
1075,1720,OLLI,7.604227225026534,23.58791386035054,Consumer Defensive,43.04,USD,483,226,709
404,691,SLQT,13.164132442775728,17.118026182057196,Financial Services,3.025,USD,625,85,710
131,213,MDT,3.9964040432496906,78.93897996357013,Healthcare,101.75,USD,147,563,710
931,1492,KAI,3.7565297375782474,96.44151937472289,Industrials,210.77,USD,124,586,710
908,1454,STRA,5.593207123252025,32.852424095815216,Consumer Defensive,54.52,USD,351,361,712
76,99,ROCK,5.409725140125413,35.174788184745594,Industrials,51.97,USD,328,384,712
513,846,BEN,9.478863812283285,20.024142969948358,Financial Services,31.165,USD,555,157,712
921,1477,ULTA,5.244755167055892,38.474409161309495,Consumer Cyclical,381.73,USD,307,406,713
507,840,CTAS,3.378597561428303,203.87916801926,Industrials,375.94,USD,58,657,715
30,50,MRKU.ME,12.95742130684748,16.973663585123834,Utilities,0.1794,RUB,629,87,716
498,824,LECO,4.813306693857586,47.62299285911548,Industrials,126.64,USD,258,459,717
94,136,TNET,5.423598329893471,34.17172593235039,Industrials,84.1,USD,337,381,718
585,949,MSRS.ME,11.510403072012226,17.784198213033225,Utilities,1.149,RUB,607,112,719
948,1516,TDC,3.469374881725856,136.68639053254438,Technology,51.56,USD,86,636,722
374,643,CSWI,3.857919914315818,79.37030247479376,Industrials,115.39,USD,146,576,722
300,511,VRT,3.367665649859529,183.1746031746032,Industrials,21.99,USD,65,658,723
969,1549,CFX,3.289135782971709,284.65766094248846,Industrials,42.43,USD,40,684,724
198,331,GPS,6.758542984788567,24.5025173819228,Consumer Cyclical,15.8799,USD,462,262,724
163,267,TRMB,3.009110678879262,14710.0,Technology,67.51,USD,1,723,724
1091,1749,LLY,3.0127367769660287,7332.286995515695,Healthcare,245.58,USD,3,722,725
790,1286,AMWD,3.5229930759047643,116.43997968282636,Consumer Cyclical,55.06,USD,97,628,725
106,154,GOLD,9.763040888829076,19.0788143475272,Basic Materials,21.82,USD,576,149,725
313,534,ECL,3.001989959977556,17818.09523809524,Basic Materials,182.35,USD,0,726,726
634,1041,DHI,15.069414475859386,15.829128707213696,Consumer Cyclical,84.21,USD,659,67,726
474,788,SYK,3.20654335773171,295.55735056542807,Healthcare,256.3525,USD,37,695,732
972,1554,GWW,5.075531511630978,39.37738940469689,Industrials,474.88,USD,303,429,732
294,499,AOS,5.483137889545453,32.44257703081232,Industrials,72.41,USD,358,375,733
624,1024,WTS,5.7312548158580885,29.334561363113053,Industrials,144.11,USD,390,343,733
343,587,ANTM,4.765655021832233,45.2125840647441,Healthcare,451.97,USD,266,467,733
136,224,PBA,5.094149999414613,38.409187579753294,Energy,33.555,USD,308,427,735
135,221,PKG,6.592255728316329,24.64258760107817,Consumer Cyclical,147.55,USD,460,275,735
408,696,NP,4.655083510600848,49.03846153846153,Basic Materials,47.73,USD,253,483,736
1081,1728,CCS,18.504075908392466,14.594586690323272,Consumer Cyclical,63.5,USD,699,37,736
270,453,HCCI,8.596662084981531,20.064935064935067,Industrials,28.12,USD,553,183,736
760,1241,GCHE.ME,7.312321776416297,23.0460755572764,Consumer Defensive,3078.0,RUB,499,238,737
663,1091,MTX,6.287962475052645,25.637513171759743,Basic Materials,70.3,USD,439,298,737
593,967,VOW3.DE,6.20052605834271,25.833502256457308,Consumer Cyclical,186.02,EUR,436,303,739
133,217,NFLX,3.3228745600075,182.5418402131015,Communication Services,397.845,USD,67,672,739
724,1181,CP,4.423604822170284,55.59598311745015,Industrials,74.86,USD,225,515,740
1051,1685,TTC,4.2975351896730345,58.85196563975129,Industrials,99.72,USD,206,534,740
168,273,GOOGL,8.11227564647092,21.14827426230513,Communication Services,2707.17,USD,535,207,742
78,104,MTG,11.076650890878412,17.289619953810472,Financial Services,15.895,USD,621,122,743
224,371,GNTX,6.577758395744558,24.25155247524056,Consumer Cyclical,31.325,USD,468,276,744
869,1408,KWR,3.564929687181427,98.973031376031,Basic Materials,210.89,USD,122,622,744
735,1202,BIG,7.530695429971679,22.315497000941527,Consumer Defensive,37.285,USD,513,231,744
707,1138,FIZZ,5.607923484529995,29.61543913705163,Consumer Defensive,43.22,USD,386,359,745
155,248,SSTK,3.813473251514681,68.77633711507293,Communication Services,89.12,USD,168,581,749
1094,1755,KFY,7.614939081368339,21.669392318282192,Industrials,68.21,USD,526,224,750
594,968,FFIV,3.041999629456421,347.031057871564,Technology,201.28,USD,31,719,750
983,1572,UAA,11.188155101868958,16.72909118112981,Consumer Cyclical,17.26,USD,634,119,753
339,580,IRGZ.ME,6.410962581134711,24.46011399823383,Utilities,14.18,RUB,464,290,754
611,1004,SAP.DE,3.7464413620369417,68.98477157360406,Technology,105.5,EUR,165,589,754
113,171,TEL,4.663968963001059,44.100294985250734,Technology,147.67,USD,275,480,755
506,839,GOOG,7.688357809561889,21.14827426230513,Communication Services,2717.985,USD,536,222,758
79,106,IEX,3.985116254004064,61.28287225449688,Industrials,190.95,USD,195,565,760
785,1279,CSX,4.951429368023505,35.464751412035426,Industrials,35.14,USD,323,439,762
863,1400,ALV,5.243091583883857,32.45697896749522,Consumer Cyclical,103.23,USD,357,407,764
917,1471,MHK,9.54417171890665,17.696896206307006,Consumer Cyclical,150.615,USD,610,155,765
95,138,BURL,3.724000200169422,68.13743148037958,Consumer Cyclical,227.6,USD,172,593,765
418,717,HEI,4.538371354940806,45.05495638545769,Industrials,144.2,USD,269,498,767
75,98,JOUT,15.45388551840264,14.044765853258363,Consumer Cyclical,83.5,USD,713,55,768
100,143,DECK,6.671150694569038,22.81741676668519,Consumer Cyclical,312.885,USD,502,267,769
650,1070,URBN,8.49743481725543,18.726907768472213,Consumer Cyclical,27.05,USD,584,186,770
483,802,MSA,3.467585272175284,89.51648511981325,Industrials,137.87,USD,132,638,770
400,683,SR,4.445247567804795,46.75692695214106,Utilities,64.32,USD,262,511,773
417,716,WSO,5.817903935456288,25.24308682574676,Industrials,261.93,USD,445,330,775
981,1569,AWI,2.835432079882174,362.780269058296,Industrials,97.27,USD,28,748,776
1085,1735,ACN,3.581045338378106,71.95908324182555,Technology,333.72,USD,160,618,778
326,553,SPG,3.0052432713411585,213.5070784469467,Real Estate,142.87,USD,54,724,778
749,1224,HRL,3.7192924254335473,64.90371620658391,Consumer Defensive,46.995,USD,183,595,778
813,1322,UA,9.96965562196158,16.72909118112981,Consumer Cyclical,15.21,USD,635,144,779
1084,1732,RPM,4.361034902399751,49.323591742893655,Basic Materials,86.69,USD,251,528,779
748,1223,CENT,12.923070222116008,14.778260282279504,Consumer Defensive,46.12,USD,695,89,784
1112,1784,IRAO.ME,28.11991141750983,12.736127842496392,Utilities,3.833,RUB,766,21,787
935,1497,PIKK.ME,8.920611010434525,17.47217164941868,Real Estate,944.5,RUB,615,172,787
598,973,CC,5.804574253884133,24.758064516129032,Basic Materials,31.16,USD,457,331,788
452,773,YETI,4.425453403779207,44.2437280574667,Consumer Cyclical,64.9,USD,274,514,788
396,677,LEN,15.215790850867268,13.680931174963415,Consumer Cyclical,90.8749,USD,727,62,789
846,1371,OGKB.ME,17.420784911220455,13.313601159218427,Utilities,0.5739,RUB,742,47,789
514,851,JKHY,3.127934537473741,144.14823362575945,Technology,167.715,USD,82,707,789
134,220,MTH,18.93056652211181,13.039388862964971,Consumer Cyclical,92.34,USD,756,35,791
538,895,UPS,3.918390885328877,56.58920323325635,Industrials,214.8199,USD,219,573,792
811,1319,DCI,5.301152814314518,28.593103448275865,Industrials,54.23,USD,397,397,794
436,747,TSCO,4.5912377435308125,39.31584869240147,Consumer Cyclical,214.31,USD,304,490,794
471,781,MOMO,35.32467108713992,12.33221989454421,Communication Services,10.605,USD,780,14,794
614,1007,HYDR.ME,15.122665991054268,13.562635118904636,Utilities,0.7602,RUB,731,64,795
636,1045,WSC,3.0234210936792048,149.92277350543424,Industrials,38.34,USD,77,720,797
1062,1703,PINC,5.280883945162984,28.571933712076564,Healthcare,36.55,USD,398,400,798
515,852,FWRD,4.261137473021382,46.970372443919146,Industrials,101.14,USD,261,537,798
672,1103,BSX,2.6128840885805134,408.8842975206612,Healthcare,43.7,USD,26,774,800
90,128,IVZ,6.4784868792916654,22.02473672298332,Financial Services,23.35,USD,518,285,803
196,327,CTSH,5.143649821247252,30.33943776974221,Technology,88.615,USD,381,422,803
918,1472,PHM,13.710163098500198,13.766096843256124,Consumer Cyclical,49.4,USD,724,79,803
481,800,WRK,4.843351298873047,32.605835110485955,Consumer Cyclical,47.14,USD,352,452,804
816,1327,PAYX,3.4582078741917988,69.55670649647242,Industrials,120.27,USD,163,643,806
966,1543,BIIB,4.589586679951327,36.93210582566141,Healthcare,214.67,USD,315,491,806
764,1246,HALO,5.648435178359762,25.04528511915805,Healthcare,34.42,USD,453,356,809
970,1551,MEDP,3.5805319722322286,62.67913008376224,Healthcare,146.64,USD,191,619,810
405,693,SEIC,6.707519327252143,20.50566632892195,Financial Services,60.34,USD,548,264,812
260,441,MHO,17.917853606215424,12.62716343492896,Consumer Cyclical,49.17,USD,771,45,816
175,288,CHKP,4.662330808636432,34.02907193440179,Technology,131.98,USD,339,481,820
173,282,NWSA,5.184853413178798,28.338391502276178,Communication Services,23.515,USD,403,417,820
266,449,LKOH.ME,12.001409197083522,13.873374625045477,Energy,6994.0,RUB,719,102,821
504,837,NSC,4.882194557497166,30.995140502852315,Industrials,274.885,USD,373,449,822
998,1600,HAIN,4.222675935717138,42.48316294394108,Consumer Defensive,36.48,USD,284,541,825
852,1382,RSTI.ME,13.041783664647994,13.438061116965228,Utilities,1.0362,RUB,739,86,825
302,514,POOL,3.9699046782322807,48.73370177099434,Consumer Cyclical,458.49,USD,257,568,825
529,879,SAP,3.3594470720738907,68.98477157360406,Technology,119.67,USD,164,662,826
221,366,RHM.DE,6.5313575493372,20.52497265767408,Industrials,98.5,EUR,547,281,828
305,520,MGTSP.ME,21.89957160567501,11.246095809840588,Communication Services,1090.0,RUB,806,26,832
645,1060,BABA,15.401016755339027,12.55320944362143,Consumer Cyclical,125.388,USD,774,58,832
791,1288,ADBE,2.4690370540161397,293.7721518987342,Technology,475.81,USD,38,795,833
1125,1805,ABRD.ME,8.77583327736652,15.883688060859283,Consumer Defensive,169.5,RUB,657,177,834
251,424,BMW.DE,6.766615714952658,19.084091271740867,Consumer Cyclical,94.29,EUR,575,261,836
435,746,ARW,6.63268725275515,19.39759644693869,Technology,126.52,USD,566,272,838
429,734,AEM,6.771145741028578,18.91202251389284,Basic Materials,52.605,USD,580,260,840
658,1085,GAZP.ME,13.52440535358918,12.862660054813391,Energy,335.3,RUB,761,80,841
1099,1762,NSP,3.507003107794303,58.04854389258372,Industrials,92.84,USD,211,630,841
165,270,PETQ,3.0141582034745444,99.01178972386404,Healthcare,18.885,USD,121,721,842
1110,1780,HUM,4.885684061717234,28.71760895170789,Healthcare,428.77,USD,395,447,842
799,1302,NEU,6.468407445728946,19.99128454778716,Basic Materials,325.04,USD,556,287,843
147,237,MOS,7.090059921567858,18.274366627065767,Basic Materials,45.97,USD,596,249,845
543,903,BANEP.ME,21.16852701214466,10.868835865708308,Energy,1028.0,RUB,818,28,846
684,1120,RSTIP.ME,11.685028545059058,13.438061116965228,Utilities,1.75,RUB,738,108,846
178,291,LEGH,8.166539028596016,16.48350679132122,Consumer Cyclical,26.19,USD,644,203,847
877,1429,CNS,4.245858652535258,38.1800999054948,Financial Services,82.065,USD,309,539,848
322,548,RL,7.699905116804681,16.98491502768761,Consumer Cyclical,129.59,USD,628,221,849
709,1142,MOV,14.230104728728248,12.419700729522932,Consumer Cyclical,39.42,USD,778,72,850
207,344,GRNT.ME,24.820932977528155,10.542564140671104,Real Estate,0.694,RUB,828,23,851
423,724,GPRO,7.758788125651668,16.744717112865214,Technology,8.91,USD,633,218,851
1048,1681,PRFT,2.549498955249286,175.16096361137235,Technology,105.98,USD,70,782,852
424,725,TM,10.84805983414252,13.761753556360825,Consumer Cyclical,189.8,USD,725,127,852
798,1297,GSKY,6.294286661281309,19.884809112243147,Technology,10.53,USD,558,297,855
362,622,CNI,5.1474339110280205,25.7053152914124,Industrials,126.04,USD,437,421,858
1022,1636,IPAR,5.7950032208743485,21.65515677762803,Consumer Defensive,96.79,USD,527,332,859
171,276,AAP,4.321276984779255,34.45156503458861,Consumer Cyclical,222.23,USD,332,530,862
777,1264,TJX,3.9768887816360254,40.09484708836054,Consumer Cyclical,66.97,USD,297,566,863
988,1580,SOHU,86.09102600561528,9.327589226072242,Communication Services,18.93,USD,862,2,864
605,985,MDC,15.253939662209778,11.303799973786496,Consumer Cyclical,43.7031,USD,805,60,865
288,487,CASY,4.765921414539971,28.240509118722954,Consumer Defensive,184.2,USD,406,466,872
964,1541,VMW,3.701213538903581,44.428232719314245,Technology,125.89,USD,273,599,872
788,1284,TGKA.ME,18.76409954677635,10.282644453498726,Utilities,0.00992,RUB,836,36,872
926,1485,MGA,6.466809772655815,18.72549773233915,Consumer Cyclical,80.04,USD,585,288,873
1004,1610,NSVZ.ME,12.622741141198,12.404002228844153,Communication Services,168.0,RUB,779,94,873
531,881,CAT,4.400624774823425,32.51782099797589,Industrials,203.5,USD,355,520,875
488,811,TTEK,2.8503724525748515,90.12142166582004,Industrials,157.22,USD,131,746,877
24,43,PLUS,7.570658394006478,16.14356543424907,Technology,46.43,USD,650,227,877
438,749,DLTH,6.972974321345715,17.126067214095382,Consumer Cyclical,14.82,USD,624,253,877
627,1027,NTES,15.496041858130294,10.616446267565784,Communication Services,99.215,USD,824,54,878
912,1461,AZPN,3.7775766393773744,40.278092565220646,Technology,141.25,USD,295,583,878
708,1139,CRMT,12.736824430158627,12.093889662923695,Consumer Cyclical,98.97,USD,787,93,880
319,544,ATR,3.989365787038466,36.73997750481384,Consumer Cyclical,113.96,USD,318,564,882
56,90,AFG,5.969891854672728,19.253531882397866,Financial Services,140.52,USD,569,313,882
357,613,HEAR,7.778767746513258,15.704989942013322,Technology,23.0598,USD,666,217,883
544,905,LPLA,3.974640513163424,36.77576737585759,Financial Services,187.115,USD,317,567,884
656,1081,ADS,6.454497742009697,18.103897528730904,Financial Services,72.57,USD,600,289,889
530,880,BANE.ME,14.12587588435343,10.868835865708308,Energy,1427.5,RUB,817,73,890
601,977,ADP,2.6005653504606845,101.86663636105352,Industrials,203.05,USD,115,776,891
665,1093,KRKNP.ME,28.437607677482347,8.89535822352381,Energy,15800.0,RUB,872,20,892
960,1535,TRNFP.ME,19.205039930106548,9.529307300543994,Energy,152400.0,RUB,859,33,892
1046,1676,SKY,4.6306072079323375,28.114363129128883,Consumer Cyclical,75.25,USD,408,485,893
248,415,XYL,3.1501844128910723,63.88606307222787,Industrials,89.5125,USD,189,704,893
3,6,RHI,4.306616159551173,31.91620471493574,Industrials,123.08,USD,362,532,894
664,1092,BLK,3.003298985097379,68.64350936646898,Financial Services,781.26,USD,170,725,895
97,140,SSD,6.106985008402759,18.542206067451215,Industrials,116.725,USD,591,306,897
365,626,MMI,7.461891545849156,15.567817344754964,Real Estate,47.2875,USD,671,233,904
238,395,IDXX,2.0856384234533563,150.79559604813988,Healthcare,501.535,USD,75,829,904
338,577,DBX,2.678987840362167,85.23927905531386,Technology,24.79,USD,137,767,904
1006,1612,TPH,15.069659280268011,10.2077349029867,Consumer Cyclical,23.32,USD,839,66,905
389,666,CENTA,7.954529238151417,14.778260282279504,Consumer Defensive,41.875,USD,694,211,905
1002,1606,EVK.DE,5.137738639101616,23.602821486706457,Basic Materials,29.58,EUR,482,424,906
43,71,FOE,5.1947118538164885,23.368462187048383,Basic Materials,21.84,USD,492,415,907
445,764,VMI,4.823595033007551,25.05164101946644,Industrials,223.61,USD,452,456,908
1079,1725,SXI,5.283090308880773,22.5503412139702,Industrials,107.05,USD,510,399,909
712,1151,CMI,5.499767319667756,21.021975112523165,Industrials,222.6,USD,540,372,912
330,562,GLPI,4.829363561197472,24.73059158562658,Real Estate,44.875,USD,459,454,913
239,396,FCFS,4.286541336270234,30.55806995506252,Financial Services,76.01,USD,378,536,914
1003,1608,DVEC.ME,5.712720422364759,19.25346416495392,Utilities,1.053,RUB,570,348,918
713,1153,LEA,5.468400657527182,20.88826148333153,Consumer Cyclical,174.43,USD,542,378,920
932,1493,LFUS,5.279595181330343,21.95136217115525,Technology,264.33,USD,519,401,920
286,485,WERN,6.491431887099869,16.63189499261568,Industrials,41.9,USD,639,283,922
520,866,UCTT,5.823764761804206,18.307709082978956,Technology,50.252,USD,594,329,923
808,1315,MU,7.51728806421845,14.800386127008206,Technology,96.02,USD,692,232,924
652,1073,EIX,4.154629850938538,30.500374812593705,Utilities,59.46,USD,379,546,925
501,828,HOG,5.32167388909367,21.34481243593873,Consumer Cyclical,42.12,USD,531,396,927
186,306,HNP,2.7975443665677826,66.57759969372351,Utilities,21.0321,USD,177,752,929
818,1330,ATVI,5.381064708578435,21.01142343729945,Communication Services,81.57,USD,541,388,929
249,419,A,3.1526270337336166,55.19017432646592,Healthcare,133.62,USD,227,703,930
182,301,HFC,6.917822366304989,15.377461514901702,Energy,38.51,USD,677,257,934
426,728,MKL,6.998463552137629,15.025574630737504,Financial Services,1272.595,USD,686,252,938
170,275,NTR,4.747304609447036,24.121708779118293,Basic Materials,74.8307,USD,470,468,938
232,385,MAN,4.9742766835223335,22.618813632611342,Industrials,114.51,USD,507,435,942
191,312,PAGS,10.24984553619241,11.310319947858163,Technology,17.68,USD,804,139,943
574,931,MEI,6.664595335386678,15.421338958587766,Technology,46.96,USD,676,268,944
1008,1615,TGKBP.ME,9.36915721156579,12.08264874668068,Utilities,0.00633,RUB,789,158,947
123,192,HUN,5.72825335117315,17.992240543161977,Basic Materials,40.56,USD,604,344,948
957,1531,GT,4.421268908745591,26.14322691975841,Consumer Cyclical,16.48,USD,434,516,950
114,174,FEES.ME,15.37261963150922,7.691294638780236,Utilities,0.14002,RUB,891,59,950
933,1494,ROLO.ME,3.638083059278147,33.085137316337914,Basic Materials,8.93,RUB,347,606,953
977,1560,LSRG.ME,11.951174727849482,9.78035594837323,Real Estate,741.0,RUB,851,103,954
807,1313,CBRL,3.622917102289734,33.76165251334093,Consumer Cyclical,133.61,USD,344,611,955
403,690,CRUS,5.218113382951544,20.600170228428148,Technology,83.61,USD,546,413,959
801,1304,CWST,1.7773532893750283,107.04969435075886,Industrials,74.3054,USD,107,857,964
873,1419,EOG,5.746489840218034,17.10037456106126,Energy,111.36,USD,627,339,966
814,1323,AGRO,7.551246403936296,13.50587667649254,Consumer Defensive,8.55,USD,736,230,966
769,1253,SHI,18.008875128843048,6.444912658730597,Energy,23.0891,USD,925,43,968
395,676,SHOO,5.24569249004322,19.48666679864589,Consumer Cyclical,42.75,USD,564,405,969
10,18,MGPI,4.7380653661123135,23.03994023146472,Consumer Defensive,78.42,USD,500,470,970
54,86,JBHT,4.013008349215301,27.85714756055147,Industrials,191.7,USD,411,560,971
653,1075,GGG,4.1925341249403125,26.42539314324688,Industrials,71.41,USD,430,543,973
743,1216,CBRE,3.7530242764367423,29.58961204204027,Real Estate,101.21,USD,387,588,975
199,335,RMD,2.7273350634173736,56.93457596783361,Healthcare,232.41,USD,217,760,977
41,68,TGKB.ME,8.425226037367564,12.08264874668068,Utilities,0.004165,RUB,788,190,978
982,1571,SNGSP.ME,38.75579500013532,4.703733661835362,Energy,37.855,RUB,970,9,979
541,900,SIE.DE,3.292226485145285,39.986308190191686,Industrials,142.54,EUR,299,683,982
675,1108,VMC,2.857235553808507,51.853570784083736,Basic Materials,188.98,USD,240,744,984
6,9,CERN,3.090533621276203,43.98635297140245,Healthcare,92.03,USD,276,713,989
928,1487,IP,5.529393873446115,17.131474103585656,Consumer Cyclical,46.6,USD,623,367,990
296,504,EA,2.757917819224484,52.95774647887323,Communication Services,132.13,USD,237,758,995
539,896,AJG,2.889725143156197,47.27849396357684,Financial Services,155.65,USD,259,740,999
830,1346,TNC,4.555592184284319,22.62118491921005,Industrials,78.37,USD,506,495,1001
1076,1722,MDU,5.242816450350211,18.35536804631163,Industrials,27.65,USD,593,408,1001
901,1440,MGRC,4.791780508262431,21.027241589039345,Industrials,76.14,USD,539,462,1001
1017,1627,TTE,5.380924912400526,17.60753121008169,Energy,58.09,USD,613,389,1002
951,1521,TGKN.ME,8.264066863551285,11.19455623167017,Utilities,0.00295,RUB,807,196,1003
159,254,LYLT,5.264706237028776,18.099684753081856,Technology,24.225,USD,601,403,1004
1102,1768,AMEH,3.610944118388949,29.042472276068604,Healthcare,58.3,USD,393,613,1006
355,611,ZTS,2.822899494151708,48.79786286731968,Healthcare,193.0,USD,256,750,1006
437,748,GRMN,5.567895626401851,16.597240685040052,Technology,118.641,USD,641,366,1007
703,1128,NTGR,10.892672779035822,8.252947572000014,Technology,26.92,USD,882,126,1008
842,1366,KBH,10.44134988478722,8.837207207600263,Consumer Cyclical,39.43,USD,874,136,1010
291,491,FLS,4.962959577679817,19.172074041684887,Industrials,32.845,USD,574,437,1011
633,1040,MSFT,3.103263987652719,39.60922960427032,Technology,296.92,USD,301,711,1012
780,1267,MNST,4.130370984986357,24.48223684643192,Consumer Defensive,82.72,USD,463,550,1013
999,1601,CPRT,4.070875465551151,24.75060969525703,Industrials,126.87,USD,458,556,1014
775,1261,SNGS.ME,17.48628522569442,4.703733661835362,Energy,35.63,RUB,969,46,1015
448,769,CRSP,10.576406534833009,8.336823345415159,Healthcare,60.02,USD,881,134,1015
1012,1622,NEM,5.84632266243927,15.01178191273259,Basic Materials,64.28,USD,688,327,1015
359,617,PSMT,5.741513581464589,15.477030424698384,Consumer Defensive,70.59,USD,674,342,1016
149,239,LULU,3.1277464425638426,37.75716555019061,Consumer Cyclical,314.22,USD,311,708,1019
1088,1740,AMSF,5.929987965235488,14.289450179331917,Financial Services,53.23,USD,705,317,1022
120,188,APEI,5.364149330987294,16.896481357315686,Consumer Defensive,17.98,USD,630,392,1022
185,305,SUPN,5.768355369166557,15.164297480324567,Healthcare,30.56,USD,684,338,1022
1016,1626,LW,3.180635454049546,35.209435434914575,Consumer Defensive,67.13,USD,326,701,1027
55,89,INTU,1.6861437392928915,76.72571777642028,Technology,518.09,USD,151,878,1029
757,1235,FELE,3.772867420341552,25.12118673993807,Industrials,86.55,USD,448,584,1032
104,152,SKX,7.008834667819558,12.32661543615063,Consumer Cyclical,47.98,USD,781,251,1032
