,Unnamed: 0,ticker,ep,roa,sector,price,currency,roa_place,ep_place,total_place
1087,1738,COST,2.9289800515535003,40.082230773285545,Consumer Defensive,512.4,USD,298,734,1032
1092,1751,MYRG,5.138386815302138,17.680316846627747,Industrials,98.24,USD,611,423,1034
25,44,FANG,5.364671725775459,16.372933978632087,Energy,130.605,USD,645,391,1036
868,1406,CLR,4.945495446010498,18.26385711814621,Energy,54.22,USD,597,440,1037
1059,1698,ORUP.ME,12.021874855758858,6.039371841805246,Consumer Cyclical,7.74,RUB,937,101,1038
679,1113,ETLN.ME,10.6246346258278,7.303994829745123,Real Estate,91.98,RUB,906,133,1039
158,252,OHI,5.088980159148453,17.63093506334264,Real Estate,29.26,USD,612,428,1040
422,723,REGI,10.652853249038271,7.053783260455567,Energy,35.97,USD,912,132,1044
618,1012,CMS,3.458852495752393,28.29632540774219,Utilities,61.7,USD,404,642,1046
955,1527,EXLS,3.608008604292238,26.258646937848884,Technology,119.85,USD,433,614,1047
849,1376,SCL,5.631976938568223,14.8841399128277,Basic Materials,111.4,USD,690,357,1047
853,1383,VRTV,5.574553823333474,15.200067108464054,Industrials,103.33,USD,683,365,1048
1020,1633,GM,4.834077764504275,18.300936617911216,Consumer Cyclical,50.43,USD,595,453,1048
831,1347,ESE,3.463551714305339,27.903654292935304,Technology,71.53,USD,410,639,1049
13,25,IR,2.3662164902584903,50.18717642373557,Industrials,55.11,USD,243,807,1050
201,338,RACE,2.387211310275558,49.768832326223446,Consumer Cyclical,222.66,USD,246,805,1051
682,1116,BRKR,3.577407321298601,26.364090398301908,Healthcare,68.18,USD,431,620,1051
311,531,EBAY,5.506975179362139,15.29796511627907,Consumer Cyclical,58.22,USD,680,371,1051
192,314,TDS,3.407758121612567,28.397565922920894,Communication Services,20.8,USD,400,651,1051
815,1326,TOL,9.30137017611136,7.877002898218981,Consumer Cyclical,55.69,USD,888,164,1052
590,960,ISKJ.ME,1.650730629751365,68.02410823056701,Healthcare,115.2,RUB,173,880,1053
112,166,MCRI,4.376469604049305,21.52233524988943,Consumer Cyclical,77.5418,USD,528,526,1054
318,541,PTR,8.756946359339349,8.571544660391412,Energy,53.2898,USD,878,180,1058
277,463,DORM,4.7098680143565375,18.64653756499124,Consumer Cyclical,93.498,USD,588,471,1059
195,325,ENS,5.398582786114006,15.4716824796937,Industrials,73.97,USD,675,385,1060
619,1013,LHA.DE,-6.774186399919721,2152.4475524475524,Industrials,7.807,EUR,9,1051,1060
920,1476,CRM,0.4143366453239911,175.5877034358047,Technology,211.9,USD,69,994,1063
344,593,XPEL,1.9823050081788207,53.98544101568936,Consumer Cyclical,69.719,USD,231,833,1064
387,664,RRC,-2.378168426471743,472.8894624962041,Energy,20.61,USD,25,1040,1065
1105,1771,COLM,5.898000604922019,13.236633675095993,Consumer Cyclical,98.29,USD,747,319,1066
717,1166,HOT.DE,3.2856111441836253,30.43835845196844,Industrials,69.4,EUR,380,686,1066
523,870,WB,7.421181122803969,10.528346017872073,Communication Services,32.17,USD,830,236,1066
335,570,SVAV.ME,4.964856935825428,16.7749658002736,Consumer Cyclical,215.0,RUB,632,436,1068
310,530,HUBG,4.53282736434828,19.317857505647435,Industrials,80.03,USD,567,501,1068
667,1097,BAX,3.937494215068641,23.140107955878904,Healthcare,84.58,USD,498,571,1069
1124,1803,AER,4.475847612014175,19.67678575121688,Industrials,66.54,USD,560,509,1069
85,116,DLB,8.02878836590375,9.520599154665767,Technology,76.5,USD,860,209,1069
87,119,WDFC,2.863875467614522,35.17731001932275,Basic Materials,215.79,USD,327,742,1069
600,976,SPLK,-4.769972593876274,522.5366016500549,Technology,121.95,USD,24,1047,1071
401,687,FAST,3.824525581555768,23.27451946771809,Industrials,51.919,USD,494,580,1074
573,930,GMKN.ME,0.300369049426079,170.29247453171212,Basic Materials,22380.0,RUB,71,1003,1074
1106,1772,WEC,3.3282852947517663,28.070602927067,Utilities,89.12,USD,409,667,1076
797,1296,JNPR,3.1074450648288225,31.50999930318445,Technology,34.52,USD,367,709,1076
227,377,PUBM,5.606153759399503,13.966540773165196,Technology,29.67,USD,716,360,1076
730,1190,PRAA,7.847533823560025,9.106570359909927,Financial Services,46.27,USD,866,213,1079
1082,1730,EVRG,4.059556736248738,21.83757607486421,Utilities,61.21,USD,522,557,1079
258,439,NJR,3.640752904603727,23.96695245259181,Utilities,39.95,USD,475,605,1080
532,882,TREX,2.909297775768887,33.766625758731635,Industrials,89.64,USD,343,738,1081
565,913,GTLS,2.0098390955624668,49.4605092792404,Industrials,121.305,USD,250,831,1081
766,1248,AQUA,1.703958938602392,57.12387635201063,Industrials,44.34,USD,215,873,1088
644,1058,VRTX,4.677460292434482,17.5854489857386,Healthcare,235.33,USD,614,475,1089
267,450,GLW,4.443123454691479,19.064869418702614,Technology,41.942,USD,577,512,1089
787,1283,TMHC,8.451694938763715,7.414558511094349,Consumer Cyclical,30.17,USD,902,188,1090
315,537,IFX.DE,3.328445312373909,26.66766601708889,Technology,33.245,EUR,427,666,1093
473,785,ELS,2.177094828970066,44.6613236665848,Real Estate,76.855,USD,272,823,1095
398,680,LANC,3.958201000311453,21.792027789241985,Consumer Defensive,157.9085,USD,525,570,1095
412,704,DB1.DE,,355.6985675731784,Financial Services,159.05,EUR,30,1067,1097
990,1583,NTNX,-7.299212578279753,233.1800844571584,Technology,27.2,USD,46,1053,1099
657,1082,SJW,2.4031576035622644,40.137656013343815,Utilities,63.7292,USD,296,804,1100
301,512,TXRH,3.463418313483493,24.568936657050283,Consumer Cyclical,91.68,USD,461,640,1101
683,1117,SAIA,3.6987846833429,22.898794600352712,Industrials,270.99,USD,501,600,1101
643,1056,PTCT,-7.486149717606619,220.234372981214,Healthcare,40.19,USD,50,1054,1104
1014,1624,GCO,5.780325493606085,12.690972134597816,Consumer Cyclical,68.35,USD,768,336,1104
768,1251,AIN,5.328321751580716,14.152619601157689,Consumer Cyclical,88.735,USD,710,394,1104
942,1507,WRLD,6.268114322203747,11.160161391466309,Financial Services,224.9225,USD,809,299,1108
58,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,776,333,1109
66,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,776,333,1109
59,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,776,334,1110
70,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,777,333,1110
67,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,776,334,1110
62,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,777,333,1110
71,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,777,334,1111
637,1046,ROSN.ME,5.230249483776997,14.536771728748809,Energy,573.05,RUB,700,411,1111
63,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,777,334,1111
210,348,ENRU.ME,6.531791615295226,10.345887470079065,Utilities,0.803,RUB,832,280,1112
272,456,DE,4.555778531135826,17.44772580297478,Industrials,387.67,USD,618,494,1112
962,1537,INSG,-6.121172846017963,185.2457594030628,Technology,4.945,USD,64,1049,1113
739,1207,BBIO,-20.332284334506667,219.16008041869816,Healthcare,8.91,USD,52,1062,1114
146,236,CARG,3.962541618342025,20.643440700866087,Communication Services,35.39,USD,545,569,1114
903,1444,KEYS,3.346267108944375,25.0623724200499,Technology,169.78,USD,451,663,1114
826,1342,OSK,5.383328576508271,13.606327593111732,Industrials,116.02,USD,728,387,1115
519,865,FIVE,3.2581573359496163,26.73772849878432,Consumer Cyclical,167.86,USD,425,690,1115
804,1310,HAE,2.65044187574973,33.65987228405923,Healthcare,57.6,USD,345,771,1116
386,662,ALG,5.209639557021662,14.379003768019022,Industrials,138.5,USD,703,414,1117
176,289,INMD,4.135963094532335,19.31654251223474,Healthcare,47.16,USD,568,549,1117
433,743,UNF,7.110892914698021,8.869295592459435,Industrials,181.18,USD,873,247,1120
876,1427,ENTG,2.607793455139812,33.065447065953414,Technology,135.86,USD,348,775,1123
898,1436,NKE,3.6288173543680977,22.26227204691939,Consumer Cyclical,146.8096,USD,516,608,1124
60,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,776,349,1125
68,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,776,349,1125
767,1250,MSNG.ME,10.750201491475249,3.8650300616225777,Utilities,2.0815,RUB,995,130,1125
69,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,776,350,1126
629,1030,VRSB.ME,1.523469289628831,55.29451097618284,Utilities,181.6,RUB,226,900,1126
298,507,RRX,3.427585225763672,23.89751728828931,Industrials,160.443,USD,478,648,1126
72,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,777,349,1126
64,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,777,349,1126
61,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,776,350,1126
245,410,AVT,7.028006557886335,8.639532411852887,Technology,41.85,USD,877,250,1127
73,1341,LRN,5.709414944940541,12.452117114411012,Consumer Defensive,34.19,USD,777,350,1127
65,94,LRN,5.791281649531889,12.452117114411012,Consumer Defensive,33.53,USD,777,350,1127
820,1332,DIOD,4.887931843990105,15.280399748814627,Technology,93.96,USD,681,446,1127
755,1232,NPK,7.78019818204997,7.105259762878485,Industrials,83.166,USD,911,216,1127
1056,1690,FTCH,-6.540827304658875,149.36194104251277,Consumer Cyclical,18.87,USD,78,1050,1128
678,1112,CHMF.ME,0.334696954617122,90.19342359767892,Basic Materials,1658.2,RUB,130,1000,1130
576,934,FLOW,3.2718983098146017,25.394548063127694,Industrials,85.56,USD,443,688,1131
82,111,ON,3.404027521079415,23.71380376721957,Technology,61.11,USD,479,653,1132
754,1230,NTCO,3.549468866793025,22.42540342122807,Consumer Defensive,9.36,USD,511,624,1135
536,886,SONO,4.655276961490196,15.98505984080061,Technology,27.845,USD,655,482,1137
728,1186,TRI,2.3783700230005165,34.32012042147517,Industrials,102.94,USD,334,806,1140
736,1204,AMD,2.531150500393065,32.50467789361133,Technology,117.37,USD,356,786,1142
441,753,KMX,4.217784819185832,18.09487032235916,Consumer Cyclical,108.955,USD,602,542,1144
290,490,SAM,3.9965370979516703,18.768435501299614,Consumer Defensive,407.19,USD,583,562,1145
805,1311,PSA,2.5358443903837298,32.35879799143663,Real Estate,352.12,USD,360,785,1145
648,1066,ARCC,5.685272355357466,11.85113685113685,Financial Services,21.73,USD,795,351,1146
275,460,REX,8.686712044684828,5.01917824575019,Basic Materials,88.65,USD,967,181,1148
927,1486,FND,2.616656476823818,30.57142255101485,Consumer Cyclical,106.77,USD,377,773,1150
938,1501,NLMK.ME,0.4104463314803583,74.36915588574357,Basic Materials,235.2,RUB,155,995,1150
975,1558,D,2.771579593833047,28.60717264386989,Utilities,78.7,USD,396,754,1150
271,455,PLZL.ME,0.1901367468993696,83.10284133769173,Basic Materials,12850.5,RUB,140,1011,1151
642,1054,UTHR,6.132343253809875,9.899331726742894,Healthcare,202.82,USD,847,304,1151
314,536,CDNS,1.932438262576372,37.160891176602654,Technology,143.21,USD,312,840,1152
871,1416,AEIS,4.814122177659348,14.708131778768117,Industrials,88.79,USD,696,458,1154
284,481,EXC,3.740870564926276,19.42421353670162,Utilities,41.67,USD,565,591,1156
98,141,ES,3.3339568185717656,23.385641415043462,Utilities,81.97,USD,491,665,1156
872,1417,AOUT,7.553963623134647,6.260120657622813,Consumer Cyclical,17.295,USD,928,229,1157
639,1048,PAAS,5.883453649924395,10.214980343090124,Basic Materials,24.07,USD,838,320,1158
1116,1791,HES,3.481641098805233,21.79286608260325,Energy,94.26,USD,524,635,1159
635,1043,FOXF,3.405622174049717,22.3020150617504,Consumer Cyclical,126.214,USD,515,652,1167
303,515,UTL,4.143996506654866,17.367335177501154,Utilities,47.42,USD,620,547,1167
235,389,BIDU,8.303967028728698,4.574239546685762,Communication Services,166.16,USD,975,194,1169
108,160,DAR,3.3227681913710243,23.194333457848472,Consumer Defensive,66.11,USD,497,673,1170
169,274,AWK,2.9263675985252404,25.9200633161852,Utilities,145.25,USD,435,735,1170
117,177,SKM,6.555127336702599,7.656711595156117,Communication Services,25.6901,USD,892,278,1170
1039,1665,ITRI,2.292916654674858,32.008360177941405,Technology,57.56,USD,361,811,1172
711,1148,BZUN,9.090293285454058,3.2608772221079123,Consumer Cyclical,13.14,USD,1004,169,1173
778,1265,THRM,4.533382973985132,15.53152752276905,Consumer Cyclical,90.8,USD,673,500,1173
971,1552,SO,3.186306910943821,24.01141840984604,Utilities,64.88,USD,474,699,1173
256,434,SITE,3.1954931619414038,23.91269714831926,Industrials,188.44,USD,477,697,1174
7,13,KMT,5.050156012949024,13.289583035577223,Industrials,33.97,USD,743,431,1174
987,1578,VREX,4.910275263619117,13.560606060606062,Healthcare,24.05,USD,732,442,1174
419,718,BBBY,3.768866882495391,18.57746972889217,Consumer Cyclical,16.145,USD,590,585,1175
623,1018,MANH,1.626799661168777,41.1273124943042,Technology,131.05,USD,292,883,1175
710,1147,VPG,6.068872622861042,9.09823171817224,Technology,32.45,USD,867,310,1177
758,1238,HCSG,5.720471209550351,10.35512347637964,Healthcare,16.53,USD,831,346,1177
904,1447,TECH,1.5607875669062503,42.4991147207658,Healthcare,413.77,USD,283,894,1177
897,1434,SNPS,1.5694364387949689,41.8617311426169,Technology,305.835,USD,286,892,1178
837,1359,RWE.DE,2.541775406229451,28.73796630565584,Utilities,36.88,EUR,394,784,1178
602,978,ERIE,3.450563927000684,21.24540979660129,Financial Services,185.0,USD,533,645,1178
613,1006,SNX,5.590870142104882,10.863113113487596,Technology,105.87,USD,819,362,1181
392,669,BKR,4.0180824372004365,17.1521716268798,Energy,29.635,USD,622,559,1181
782,1272,ETR,3.0619324950692164,24.325263534637763,Utilities,103.98,USD,467,716,1183
428,732,RRGB,-4.369121550386205,84.60008956560681,Consumer Cyclical,17.38,USD,138,1046,1184
733,1200,JEF,4.10378687028853,16.87049494383328,Financial Services,37.875,USD,631,553,1184
896,1433,OSTK,5.649235141707757,10.540352360466995,Consumer Cyclical,45.5,USD,829,355,1184
649,1069,ESPR,-34.836349206259726,93.6406507550503,Healthcare,3.9,USD,129,1063,1192
152,245,TREE,0.1539259907734892,65.3635652853792,Financial Services,115.054,USD,180,1013,1193
581,942,NTCT,1.7018996422605797,35.884119953159214,Technology,31.81,USD,319,875,1194
542,901,CVCO,4.6978178912398905,13.807391459437424,Consumer Cyclical,291.0,USD,722,472,1194
845,1370,BH,6.594685878900414,6.548248396419257,Consumer Cyclical,117.13,USD,922,274,1196
213,353,IIVI,4.8255757281773,13.362963887966927,Technology,72.22,USD,741,455,1196
156,249,SWX,3.6334279129379823,18.586489217672277,Utilities,65.175,USD,589,607,1196
211,349,GTRK.ME,6.091130612876791,7.72134516424093,Industrials,26.45,RUB,890,307,1197
1042,1670,CTLT,3.438738830017865,20.38788221970555,Healthcare,99.93,USD,551,646,1197
304,519,PPL,5.373541793196697,11.19006354708261,Utilities,28.265,USD,808,390,1198
39,66,MRKZ.ME,3.99699474290106,16.649342060035984,Utilities,0.05185,RUB,638,561,1199
1097,1760,BCPC,2.593959577196175,26.81326123764269,Basic Materials,139.93,USD,423,777,1200
676,1109,SXT,4.047534863474314,16.542436524547384,Basic Materials,80.84,USD,642,558,1200
976,1559,XRX,4.551073361399066,14.353782013103036,Technology,23.18,USD,704,497,1201
281,475,CDLX,-3.0957475307701503,72.48885227700077,Communication Services,69.6294,USD,158,1044,1202
527,875,IOSP,4.613170937058258,13.967848397743,Basic Materials,98.75,USD,715,488,1203
47,77,TTWO,3.391451928993104,20.4759061561654,Communication Services,167.27,USD,549,655,1204
1027,1645,NVTK.ME,4.783260407924672,13.39189591882686,Energy,1615.8,RUB,740,464,1204
354,609,SYNA,1.9599778791524456,31.081530782029947,Technology,231.65,USD,372,837,1209
161,257,RVLV,3.866019993621597,16.67488215614428,Consumer Cyclical,59.69,USD,637,575,1212
46,76,ANSS,1.899903117868175,31.341353301590924,Technology,320.08,USD,368,846,1214
111,165,AFL,3.394186808066678,19.55655821495294,Financial Services,64.425,USD,563,654,1217
157,251,EXR,2.55009523180697,25.64537876405496,Real Estate,189.94,USD,438,781,1219
850,1379,AWR,3.2820514078558043,21.254016510580914,Utilities,85.347,USD,532,687,1219
997,1597,SATS,6.642902971522191,5.672206568578279,Technology,26.53,USD,948,271,1219
945,1511,AKAM,3.9262556913288886,16.066023613213773,Technology,105.13,USD,651,572,1223
706,1135,WTRG,2.9676064878443107,23.233135157892164,Utilities,45.08,USD,495,729,1224
1038,1664,RKKE.ME,0.2580304683381595,56.87155111653573,Industrials,6170.0,RUB,218,1006,1224
385,661,CORT,4.651913586432533,13.185501664861397,Healthcare,22.46,USD,749,484,1233
153,246,INCY,4.666854706128851,13.045928565307763,Healthcare,67.8,USD,755,479,1234
961,1536,AZEK,2.7202449322195865,24.05152614362064,Industrials,30.685,USD,472,763,1235
1066,1708,CLH,3.627993618827492,17.105258218429856,Industrials,97.25,USD,626,609,1235
1024,1641,PRTA,5.848680250805153,6.994666916167665,Healthcare,37.26,USD,913,326,1239
110,164,TTMI,5.524701532283268,8.943779567509402,Technology,12.185,USD,870,369,1239
832,1349,ALGN,2.275478185007364,26.6451118881844,Healthcare,528.7,USD,428,814,1242
247,413,SCSC,5.428453523229846,9.174878830330258,Technology,30.55,USD,865,380,1245
857,1388,CRVL,2.4353937670953143,25.08726892411339,Financial Services,167.245,USD,450,800,1250
1117,1795,NOK,4.620733986389281,12.664981746700366,Technology,5.84,USD,769,486,1255
1127,1807,NVEE,3.089308235694551,20.403157678027583,Industrials,105.53,USD,550,715,1265
320,546,MOH,3.544368086196245,16.615635844049805,Healthcare,322.055,USD,640,625,1265
411,703,PLXS,5.1570062416535,9.793953830142344,Technology,82.57,USD,850,420,1270
434,744,COP,4.482048122893259,12.789941872342006,Energy,91.21,USD,763,508,1271
9,16,BBSI,3.788618299425898,14.788219025717334,Industrials,60.0,USD,693,582,1275
827,1343,HAL,3.361252606020813,17.453453453453456,Energy,34.105,USD,616,661,1277
382,658,SJI,2.5438386458848865,23.199638974053585,Utilities,23.82,USD,496,783,1279
992,1586,MAGN.ME,0.4574840553149504,41.33647994038008,Basic Materials,64.9,RUB,287,992,1279
1064,1705,ITT,3.5384068619468114,15.998050998863084,Industrials,89.11,USD,654,626,1280
744,1217,CEA,-5.795443195063149,53.62249950485245,Industrials,21.32,USD,232,1048,1280
500,827,ACGL,4.744295793314265,11.106013332100884,Financial Services,47.6566,USD,812,469,1281
115,175,CTRA,2.5164885409665225,23.312887431741448,Energy,23.36,USD,493,790,1283
812,1320,CNXN,5.491042067088404,7.229556345122383,Technology,49.96,USD,910,373,1283
91,129,EW,2.2923434589694613,24.022685227307196,Healthcare,108.91,USD,473,812,1285
776,1263,MLM,3.4943984860397057,16.05480055366805,Basic Materials,387.34,USD,652,634,1286
51,82,MELI,0.6230242366864724,38.91833381618164,Consumer Cyclical,1135.0,USD,305,982,1287
342,584,BOX,-0.2941181575654064,47.18577047582582,Technology,26.92,USD,260,1030,1290
578,936,OGE,3.5031740022139557,15.765661252900232,Utilities,35.75,USD,662,631,1293
518,863,AIG,1.368673046228095,30.90032910202163,Financial Services,59.99,USD,375,920,1295
427,730,AAL,-7.903544313291155,52.28728615570126,Industrials,18.845,USD,239,1056,1295
1015,1625,ADS.DE,3.423960305041498,16.253070212585754,Consumer Cyclical,234.25,EUR,647,650,1297
372,639,SWN,-12.905662487207298,52.45346869712352,Energy,4.825,USD,238,1060,1298
1021,1634,CMG,1.6535331071060084,26.80054968340441,Consumer Cyclical,1575.43,USD,424,879,1303
608,998,WST,2.47988396923791,22.3109108464757,Healthcare,373.93,USD,514,793,1307
806,1312,ZYXI,4.619378767631133,10.636117414537734,Healthcare,7.26,USD,823,487,1310
577,935,SRE,2.9017381801776336,19.18866226754649,Utilities,135.26,USD,573,739,1312
939,1502,CNP,2.917337261581723,18.956321176301,Utilities,26.895,USD,578,736,1314
1033,1652,RGLD,4.384975754263285,11.858386404222184,Basic Materials,110.42,USD,794,523,1317
986,1577,CMP,2.44892179272747,21.938350458206056,Basic Materials,55.97,USD,520,797,1317
16,29,PUM.DE,3.424990822624771,15.614478114478114,Consumer Cyclical,90.58,EUR,669,649,1318
33,54,ED,3.6150159293604913,14.220259453491582,Utilities,81.31,USD,706,612,1318
844,1368,CIAN,-64.8573871844167,48.98553447304152,Real Estate,8.71,USD,254,1065,1319
1032,1651,EQIX,1.517152815680613,27.038072829121205,Real Estate,673.58,USD,421,901,1322
985,1575,NMTP.ME,0.298533452774288,35.69155062192378,Industrials,6.425,RUB,322,1004,1326
953,1523,APD,3.7464004540996334,13.2383453192913,Basic Materials,246.035,USD,746,590,1336
802,1307,GL,3.2868746890221616,16.019119314968076,Financial Services,105.975,USD,653,685,1338
49,80,VNDA,5.484017884781383,5.098054671362101,Healthcare,13.75,USD,964,374,1338
148,238,NWE,3.499011568933916,14.19939835779512,Utilities,57.67,USD,708,632,1340
996,1594,TXT,4.30463771486854,11.158318425760283,Industrials,72.23,USD,810,533,1343
317,540,PCAR,4.781845912920656,8.397270840397821,Industrials,94.03,USD,879,465,1344
630,1037,DAL,-7.63943041831505,41.28523247410262,Industrials,44.28,USD,290,1055,1345
824,1338,CTVA,3.297506875762967,15.625582696252096,Basic Materials,51.395,USD,668,680,1348
350,602,DXC,1.266477522645624,27.093596059113302,Technology,37.19,USD,420,928,1348
380,654,ARNC,3.7034802149812553,13.16600616468516,Industrials,32.91,USD,750,598,1348
397,678,AEE,3.181938375924493,16.226290976866572,Utilities,84.115,USD,649,700,1349
943,1509,GHC,4.68795535381299,8.779307901121868,Consumer Defensive,610.905,USD,876,473,1349
773,1258,MKTX,2.496242863189124,19.853686193260906,Financial Services,374.5,USD,559,792,1351
746,1220,IPGP,4.885663395785905,7.387631392825958,Technology,140.0,USD,903,448,1351
334,569,PRFN.ME,5.776246773634584,2.20901500094938,Industrials,1.624,RUB,1021,337,1358
450,771,ILMN,1.17651982256206,26.823134953897732,Healthcare,326.345,USD,422,937,1359
738,1206,CGNX,2.7247889549385462,18.2512562238227,Technology,64.13,USD,598,762,1360
223,370,TGKDP.ME,5.182645509286189,5.82006780061676,Utilities,0.01045,RUB,944,418,1362
795,1294,ALV.DE,1.4776366763109663,24.784368675073956,Financial Services,225.4,EUR,456,907,1363
721,1173,RYN,3.666352929148472,12.788009508238163,Real Estate,38.435,USD,764,602,1366
375,644,CNK,-7.1224853612046735,37.0628791452743,Communication Services,18.29,USD,314,1052,1366
383,659,APP,0.6137566306240249,30.06795552106392,Technology,69.07,USD,384,983,1367
677,1111,PDCO,3.468642025871639,13.565825148522748,Healthcare,30.48,USD,730,637,1367
101,145,ASH,2.234373377169388,20.32032032032032,Basic Materials,95.51,USD,552,818,1370
378,651,LITE,4.174727258789374,10.554164057608014,Technology,98.73,USD,826,544,1370
540,897,YUMC,3.828528193963098,11.929485631489978,Consumer Cyclical,52.45,USD,793,579,1372
517,860,GMED,4.379877701220578,9.812653937263144,Healthcare,68.385,USD,849,524,1373
582,943,CIEN,4.379568788935207,9.876486283081128,Technology,68.95,USD,848,525,1373
1104,1770,PRI,3.588855267389694,13.01852343474708,Financial Services,141.0,USD,757,617,1374
331,565,AMZN,1.549555898626798,23.62470356391329,Consumer Cyclical,3142.9,USD,480,895,1375
950,1518,AVA,3.207130112333429,15.255814764249992,Utilities,42.82,USD,682,694,1376
860,1393,PCG,2.4694838410593523,18.378112252074835,Utilities,11.785,USD,592,794,1386
92,131,NYT,3.1932647247189694,14.821942175692593,Communication Services,42.71,USD,691,698,1389
57,92,APTV,3.1011012963535705,15.373610652580613,Consumer Cyclical,142.83,USD,678,712,1390
669,1100,BMI,2.3555805826838823,18.839584429315927,Industrials,103.455,USD,582,809,1391
1036,1662,ACLS,4.105759216559063,10.037390380128471,Technology,71.48,USD,842,551,1393
1071,1714,OLED,3.4601890715057766,12.94288190926366,Technology,148.35,USD,758,641,1399
84,115,USM,2.693133063121504,16.681299385425813,Communication Services,31.79,USD,636,764,1400
535,885,PYPL,2.442213769924982,17.705962676376878,Financial Services,111.1112,USD,609,799,1408
347,598,XEL,2.849215120561837,15.790988916078884,Utilities,65.51,USD,661,747,1408
963,1538,CGNT,3.363899021174859,13.129007146168448,Technology,10.18,USD,751,660,1411
23,42,COO,2.7269193670725684,15.829742786264523,Healthcare,397.95,USD,658,761,1419
568,918,HIG,3.432739323050478,12.489511107185445,Financial Services,71.065,USD,775,647,1422
659,1086,LSCC,0.9946114522420392,24.07200658457677,Technology,64.11,USD,471,952,1423
263,444,SMTC,2.569101068793868,16.505865517481745,Technology,70.99,USD,643,780,1423
93,135,BRX,3.180599076293437,13.811200332163182,Real Estate,25.105,USD,721,702,1423
1045,1674,MDRX,1.5879514373724226,21.078225417425266,Healthcare,20.89,USD,538,889,1427
215,357,SFIN,-60.101796909969664,31.80027032996044,Industrials,0.004,USD,364,1064,1428
919,1473,ADM,3.753604342935315,10.034101860775449,Consumer Defensive,77.0722,USD,843,587,1430
352,606,MPW,4.352967987008148,7.416837899602184,Real Estate,20.375,USD,901,529,1430
1058,1694,LFC,1.754716448772229,19.247816182206083,Financial Services,9.01,USD,571,861,1432
989,1582,OGS,3.090278907962209,13.884201965478772,Utilities,75.14,USD,718,714,1432
924,1483,AFX.DE,2.815287425316484,15.093271685287265,Healthcare,140.1,EUR,685,751,1436
130,211,OXY,1.930488716862373,18.211250505868072,Energy,41.13,USD,599,841,1440
980,1566,YAKG.ME,2.667760154431605,15.588527146434815,Energy,135.25,RUB,670,770,1440
